year,ahe,bachelor,female,age
1998,10.76923084,1,0,26
1998,5.586538315,0,1,31
1998,11.05769253,1,1,28
1998,15.38461494,1,1,27
1998,14.90384579,0,0,29
1998,9.615385056,0,1,33
1998,13.84615421,0,0,29
1998,30.76922989,1,0,31
1998,19.23077011,1,1,30
1998,8.25,1,1,29
1998,13.42592621,0,0,25
1998,27.27272797,1,1,32
1998,6.730769157,0,1,31
1998,17.30769157,0,0,34
1998,7.425000191,1,0,31
1998,18.59410477,0,0,30
1998,13.2867136,0,0,34
1998,25,1,0,27
1998,19.23077011,0,0,34
1998,14.42307663,0,1,31
1998,9.615385056,0,1,25
1998,18,0,0,32
1998,6.730769157,0,1,29
1998,11.53846169,0,1,32
1998,6.730769157,0,1,34
1998,10.38461494,0,0,27
1998,16.9871788,1,1,34
1998,26.92307663,1,1,32
1998,14.42307663,0,1,33
1998,9.615385056,0,0,31
1998,11.53846169,0,0,29
1998,7.211538315,0,1,29
1998,5.769230843,0,0,30
1998,16.82692337,0,0,30
1998,28.84615326,0,0,33
1998,23.07692337,1,0,34
1998,13.87163448,0,0,25
1998,29.16239357,1,0,28
1998,14.15598297,1,1,28
1998,7.211538315,0,0,28
1998,12.08791256,1,1,34
1998,14.63115406,1,0,27
1998,4.807692528,0,1,30
1998,12.74038506,1,0,31
1998,14.42307663,1,1,28
1998,20.76922989,0,1,34
1998,15.68627453,0,1,28
1998,13.46153831,0,0,28
1998,19.23077011,1,0,33
1998,22.03525734,1,0,32
1998,8.462981224,1,0,31
1998,17.15686226,1,0,33
1998,21.63461494,0,0,31
1998,7.692307472,0,0,28
1998,11.05769253,1,0,32
1998,10.38461494,0,0,25
1998,13.84615421,1,0,26
1998,14.20118332,1,0,28
1998,12.98076916,1,1,28
1998,16.02564049,1,0,34
1998,7.692307472,0,1,30
1998,18,0,0,33
1998,10.6275301,1,1,30
1998,17.25,1,0,32
1998,25.36824799,1,0,27
1998,21.63461494,1,1,30
1998,16.82692337,1,0,34
1998,12.82051277,0,0,25
1998,18.04733658,1,0,25
1998,16.82692337,0,0,31
1998,20.67307663,1,1,34
1998,22.11538506,1,0,33
1998,14.74199963,0,1,30
1998,8.17307663,0,0,26
1998,6.993007183,0,0,32
1998,11.53846169,0,1,33
1998,11.11111069,1,0,31
1998,13.61538506,0,0,29
1998,10,0,0,32
1998,15.86538506,0,1,29
1998,7.77000761,0,0,29
1998,19.23077011,0,0,33
1998,11.53846169,0,1,34
1998,17.30769157,1,0,30
1998,15.38461494,1,1,27
1998,14.42307663,0,0,27
1998,11.53846169,0,1,26
1998,18.07692337,0,0,26
1998,20.19230843,0,0,29
1998,15,0,0,31
1998,26.44230843,1,0,30
1998,4.807692528,0,0,28
1998,16.82692337,1,1,31
1998,8.807692528,0,1,29
1998,20.67307663,1,1,30
1998,20.43269157,1,0,30
1998,20.19230843,0,1,34
1998,26.44230843,1,0,30
1998,19.71153831,1,1,28
1998,23.07692337,1,0,31
1998,17.09401703,1,1,32
1998,31.25,1,1,27
1998,25.64102554,1,1,27
1998,7.142857075,1,1,32
1998,20.19230843,0,0,28
1998,19.23077011,1,1,32
1998,28.45000076,1,1,33
1998,11.21794891,1,0,25
1998,5.769230843,0,1,30
1998,3.846153736,0,0,34
1998,5.288461685,0,1,27
1998,11.23576927,1,0,25
1998,9.615385056,0,0,28
1998,10.48951054,1,1,32
1998,15.86538506,0,1,34
1998,14.42307663,0,0,26
1998,36.05769348,1,1,30
1998,4.326922894,0,0,30
1998,20,1,0,30
1998,15.86538506,1,1,33
1998,10.78431416,0,1,32
1998,4.615384579,0,1,25
1998,23.07692337,0,0,27
1998,31.25,1,0,27
1998,19.23077011,1,1,29
1998,5.886057854,0,1,30
1998,15.38461494,1,1,34
1998,23.07692337,1,0,33
1998,15.65295124,1,0,28
1998,14.42307663,0,0,31
1998,15.38461494,1,1,31
1998,26.92307663,1,0,32
1998,19.23077011,1,1,33
1998,32.47863388,1,1,32
1998,14.90384579,0,1,31
1998,12.01923084,0,1,28
1998,23.46153831,1,0,33
1998,11.53846169,0,0,33
1998,11.53846169,0,1,30
1998,26.49572563,1,0,27
1998,14.52991486,1,1,26
1998,12.30769253,1,1,27
1998,23.93162346,1,0,31
1998,13.46153831,0,0,27
1998,3.125,0,0,26
1998,5.384615421,0,1,29
1998,11.05769253,0,0,29
1998,11.53846169,1,1,28
1998,23.07692337,1,0,29
1998,26.44230843,0,0,33
1998,6.25,0,0,32
1998,15,1,1,31
1998,12.01923084,0,0,29
1998,12.01923084,0,0,28
1998,17.62820435,1,1,29
1998,37.98077011,1,1,34
1998,31.25,1,0,34
1998,14.65201473,1,1,31
1998,8.741258621,1,1,34
1998,13.41681576,0,0,27
1998,12.82051277,0,0,28
1998,25.64102554,0,0,30
1998,5.714903831,0,1,33
1998,4.807692528,1,0,31
1998,12.24489784,0,0,26
1998,14.9572649,1,1,34
1998,12.3776226,0,0,31
1998,8.653845787,0,1,26
1998,12.01923084,0,0,34
1998,8.17307663,0,0,28
1998,2.692307711,0,0,26
1998,14,0,0,29
1998,16.82692337,0,0,30
1998,4.807692528,0,1,26
1998,17.22500038,0,0,28
1998,13.46153831,1,1,30
1998,19.23077011,0,1,32
1998,35.57692337,1,0,27
1998,7.932692528,0,1,27
1998,11.53846169,1,0,27
1998,14.9572649,0,0,34
1998,26.44230843,1,0,33
1998,16.82692337,1,1,29
1998,13.46153831,1,1,26
1998,15.38461494,1,0,31
1998,14.42307663,1,0,31
1998,14.42307663,1,0,32
1998,12.5,0,1,32
1998,25.59134674,1,0,28
1998,14.10256386,1,0,28
1998,16.92307663,1,1,28
1998,11.53846169,1,1,26
1998,18.20512772,0,0,34
1998,16.82692337,0,0,30
1998,5.288461685,0,0,32
1998,15.38461494,1,1,26
1998,13.70192337,1,1,25
1998,13.46153831,1,1,27
1998,10.57692337,0,1,28
1998,9.615385056,1,1,27
1998,28.84615326,1,1,27
1998,8.684863091,1,1,30
1998,12.17948723,1,0,33
1998,5.287499905,0,0,27
1998,28.63247871,1,0,32
1998,16.08846092,1,0,28
1998,16.34615326,1,1,29
1998,21.53846169,1,1,33
1998,17.94871712,0,0,31
1998,6.903353214,0,1,27
1998,11.25,0,0,34
1998,4.801442146,0,1,29
1998,16.82692337,0,0,25
1998,15.38461494,0,0,27
1998,16.48351669,0,0,28
1998,20.67307663,1,0,25
1998,9.890110016,0,0,34
1998,10.57692337,1,1,33
1998,25.64102554,0,0,28
1998,14.90384579,0,1,28
1998,12.98076916,0,0,25
1998,6.730769157,0,0,30
1998,17.09401703,1,0,26
1998,13.73626328,1,1,32
1998,12.5,0,0,30
1998,12.17948723,1,0,32
1998,12.98076916,0,0,31
1998,12.98076916,0,1,28
1998,10.96153831,0,0,33
1998,13.23798084,1,1,31
1998,17.30769157,0,0,29
1998,6.5,0,0,26
1998,22.59615326,0,0,31
1998,18.46153831,0,0,34
1998,17.94871712,1,0,29
1998,12.01923084,0,0,27
1998,11.42644215,0,0,34
1998,9.134614944,0,1,25
1998,8.11965847,0,1,29
1998,23.84615326,1,0,29
1998,16.02564049,0,0,31
1998,4.102564335,1,0,31
1998,15.38461494,0,1,31
1998,6.410256386,0,0,31
1998,10.09615421,1,0,29
1998,10.81730747,0,1,25
1998,9.134614944,0,1,32
1998,12.98076916,1,0,29
1998,12.01923084,0,1,34
1998,12.5,1,0,34
1998,6.04395628,0,1,31
1998,12.94378662,0,1,34
1998,12.98076916,0,0,33
1998,16.82692337,0,0,25
1998,25.96153831,1,0,30
1998,25.20000076,1,1,32
1998,13.84615421,0,0,32
1998,13.07692337,0,1,30
1998,15.86538506,1,1,32
1998,15.38461494,0,1,32
1998,24.03846169,1,0,32
1998,15.29720306,1,1,34
1998,27.77777863,1,0,30
1998,5.737500191,1,0,26
1998,23.84615326,1,0,33
1998,25,1,0,28
1998,13.46153831,0,0,33
1998,12.98076916,1,1,31
1998,18.80341911,1,0,31
1998,17.2583828,1,0,31
1998,12.5,1,1,31
1998,19.23077011,1,0,25
1998,14.9572649,1,0,25
1998,22.03525734,1,1,28
1998,12.11538506,0,1,26
1998,11.53846169,1,1,30
1998,16.82692337,0,1,27
1998,29.80769157,1,0,28
1998,29.80769157,0,0,34
1998,15.38461494,1,1,32
1998,21.36752129,1,0,31
1998,13.46153831,1,1,33
1998,17.09401703,1,1,27
1998,9.25,0,0,28
1998,10.57692337,1,0,33
1998,32.96703339,1,0,28
1998,14.42307663,0,1,25
1998,4.038461685,0,0,26
1998,15.38461494,1,1,27
1998,12.98931599,0,0,28
1998,11.53846169,0,1,34
1998,12.30769253,0,0,33
1998,12.98076916,1,1,34
1998,12.5,0,0,33
1998,18.33230782,1,0,32
1998,36.71328735,1,0,30
1998,40.04567337,1,1,30
1998,18.26922989,1,0,30
1998,15.81196594,1,1,28
1998,14.90384579,0,0,32
1998,46.15384674,1,0,32
1998,24.03846169,1,0,29
1998,15.86538506,1,1,28
1998,11.53846169,1,1,28
1998,12.5,1,1,31
1998,14.9572649,1,1,28
1998,15.86538506,1,1,29
1998,9.615385056,0,0,34
1998,12.01923084,0,0,30
1998,23.19230843,0,1,28
1998,20.91346169,1,0,28
1998,9.615385056,0,0,26
1998,6.888888836,0,0,27
1998,5.769230843,1,0,26
1998,12.98076916,1,0,30
1998,14.42307663,0,1,34
1998,13.42147446,0,0,34
1998,13.67521381,0,1,33
1998,13.13320827,0,1,27
1998,25.60000038,0,0,34
1998,15.18218613,0,1,34
1998,10.57692337,1,1,30
1998,10.20480728,0,0,25
1998,13.54829025,0,0,27
1998,10.76923084,1,1,30
1998,16.82692337,0,1,28
1998,12.39316273,0,0,30
1998,9.975481033,0,1,31
1998,8.730769157,0,0,26
1998,11.05769253,0,0,34
1998,15.38461494,0,0,28
1998,19.23077011,1,0,28
1998,14.42307663,1,1,26
1998,10.57692337,0,1,34
1998,15.38461494,0,0,32
1998,8.653845787,0,1,27
1998,11.53846169,0,0,33
1998,11.53846169,0,1,34
1998,36.53845978,1,0,34
1998,9,0,1,30
1998,7.692307472,1,1,29
1998,5.769230843,0,0,34
1998,9.615385056,1,0,32
1998,22.18934822,1,0,31
1998,19.61538506,1,1,27
1998,14.79591846,1,1,29
1998,15.38461494,1,1,32
1998,14.42307663,1,1,30
1998,12.98076916,1,1,33
1998,9.401709557,0,1,30
1998,8.653845787,0,0,32
1998,14.31623936,0,0,28
1998,16.34615326,1,1,27
1998,13.67521381,0,1,33
1998,20.19230843,1,1,34
1998,18.75,0,0,31
1998,21.15384674,1,1,33
1998,8.653845787,1,0,25
1998,16.82692337,0,0,32
1998,20.19230843,0,0,30
1998,10.01602554,0,1,33
1998,12.01923084,0,0,30
1998,17.8571434,0,0,26
1998,12.82051277,1,1,29
1998,14.85000038,0,0,32
1998,7.269230843,0,0,26
1998,10.38461494,0,0,31
1998,8.653845787,0,0,25
1998,21.49134636,0,1,32
1998,11.36363602,0,0,26
1998,3.173076868,1,1,26
1998,15.95279694,0,0,31
1998,8.653845787,0,1,32
1998,12.98076916,0,0,31
1998,19.23077011,0,0,28
1998,16.82692337,1,1,28
1998,33.65384674,1,0,30
1998,11.29807663,0,0,29
1998,13.98601437,1,0,32
1998,10.09615421,0,1,29
1998,8.653845787,0,1,27
1998,9.615385056,0,0,25
1998,10.5882349,1,0,32
1998,9.615385056,0,1,26
1998,8.653845787,1,1,33
1998,11.05769253,1,1,32
1998,11.86813164,0,0,34
1998,10.43956089,1,0,25
1998,14.42307663,0,0,34
1998,11.05769253,0,1,26
1998,9.178321838,0,1,32
1998,16.82692337,1,1,26
1998,8.990385056,0,1,31
1998,10.2564106,1,0,27
1998,13.46153831,1,0,32
1998,11.53846169,0,1,32
1998,15.38461494,1,0,28
1998,9.615385056,0,1,27
1998,11.39423084,1,1,26
1998,12.82051277,0,1,32
1998,12.98076916,0,0,28
1998,16.82692337,0,0,32
1998,12.25961494,1,1,26
1998,16.82692337,1,1,32
1998,13.42592621,0,0,31
1998,19.71009636,0,0,33
1998,16.82692337,0,1,26
1998,9.574786186,1,0,29
1998,11.53846169,0,1,33
1998,9.615385056,0,1,34
1998,7.932692528,0,0,32
1998,10.88186836,0,0,30
1998,7.601442337,0,1,29
1998,11.45833302,0,0,26
1998,8.653845787,1,0,25
1998,7.019230843,0,0,26
1998,10.57692337,0,0,26
1998,14.94269276,0,0,34
1998,15.38461494,0,1,26
1998,15.38461494,1,1,33
1998,16.82692337,0,1,31
1998,15.86538506,1,1,29
1998,11.05769253,0,0,34
1998,14.15598297,1,1,26
1998,34.1865387,1,0,27
1998,6.730769157,0,0,32
1998,10.09615421,0,0,34
1998,12.98076916,0,1,31
1998,26.92307663,1,0,25
1998,29.32692337,1,1,25
1998,10.09615421,0,1,27
1998,10.48951054,0,1,31
1998,15.86538506,1,0,27
1998,16.15384674,1,0,25
1998,14.7435894,1,0,28
1998,12.5,0,0,32
1998,10.09615421,0,1,30
1998,15.86538506,1,1,33
1998,14.79807663,0,1,30
1998,24.03846169,0,0,33
1998,20.38461494,0,0,27
1998,11.05769253,1,0,33
1998,17.78846169,1,1,31
1998,12.82051277,0,0,31
1998,14.42307663,1,0,26
1998,13.24786282,1,0,30
1998,16.41923141,0,0,31
1998,18.02884674,0,0,25
1998,9.615385056,0,0,30
1998,12.25961494,0,0,31
1998,11.53846169,1,1,30
1998,7.790926933,0,1,28
1998,11.53846169,0,1,33
1998,4.807692528,0,0,33
1998,19.23077011,1,0,29
1998,9.615385056,1,1,28
1998,8.391608238,1,1,25
1998,12.48418808,1,0,27
1998,4.807692528,0,0,28
1998,11.92307663,0,1,32
1998,9.852070808,0,0,27
1998,15.38461494,1,1,31
1998,16.15384674,1,0,32
1998,21.63461494,1,1,31
1998,5.288461685,0,1,33
1998,9.695512772,0,1,31
1998,7.905982971,1,0,27
1998,10.7334528,1,1,26
1998,9.391771317,0,1,32
1998,14.42307663,1,0,31
1998,6.944444656,0,1,25
1998,16.82692337,1,0,29
1998,9.615385056,1,0,28
1998,23.07692337,0,0,29
1998,14.72355747,0,1,27
1998,12.74597454,1,0,28
1998,9.890110016,0,1,27
1998,14.90384579,0,0,28
1998,11.4935894,0,0,30
1998,6.971153736,0,1,30
1998,9.134614944,0,1,27
1998,18.26922989,0,0,29
1998,7.919871807,0,0,26
1998,15.38461494,1,1,28
1998,13.26923084,1,1,30
1998,10.81730747,1,1,30
1998,20.19230843,1,0,28
1998,19.23077011,1,1,34
1998,4.903846264,0,1,30
1998,11.96581173,0,0,28
1998,12.01923084,0,0,25
1998,14.23076916,0,0,32
1998,12.98076916,1,1,28
1998,7.5,1,0,26
1998,4.427083492,0,0,28
1998,8.846154213,0,1,32
1998,11.25,0,0,32
1998,8.653845787,0,1,25
1998,5.128205299,0,0,32
1998,9,0,1,25
1998,6.461538315,1,0,33
1998,9.615385056,0,1,33
1998,10,0,0,33
1998,12.01923084,0,0,33
1998,12.01923084,0,0,28
1998,12.01923084,0,0,30
1998,10.09615421,1,1,33
1998,9.615385056,1,1,33
1998,13.94230747,1,1,29
1998,9.615385056,0,0,28
1998,8.714596748,1,1,27
1998,14.90384579,1,1,30
1998,11.05769253,1,1,32
1998,3.418681383,0,1,27
1998,10.68376064,1,1,25
1998,10.09615421,1,0,30
1998,7.692307472,0,1,29
1998,11.05769253,0,1,33
1998,12.74038506,0,0,25
1998,9.134614944,0,0,27
1998,26.44230843,1,0,26
1998,16.82692337,1,0,28
1998,31.25,1,1,33
1998,17.30769157,1,1,30
1998,19.23077011,0,0,29
1998,8.333333015,0,1,26
1998,5.494505405,0,1,25
1998,14.42307663,1,0,26
1998,6.730769157,0,1,34
1998,12.98076916,1,0,33
1998,10.81730747,1,1,33
1998,6.730769157,1,1,32
1998,4.807692528,0,1,34
1998,9.875259399,0,0,34
1998,11.53846169,0,0,33
1998,17.30769157,1,0,27
1998,7.376185417,0,1,26
1998,10,0,0,31
1998,4.604166508,0,1,34
1998,17.30769157,0,0,25
1998,10.57692337,1,0,31
1998,4.567307472,0,1,27
1998,10.09615421,0,0,26
1998,2.670940161,0,1,34
1998,7.020833492,0,0,25
1998,10.2564106,1,1,26
1998,8.17307663,0,0,27
1998,10.09615421,1,0,29
1998,3.846153736,0,0,30
1998,8.653845787,0,1,30
1998,16.15384674,0,0,34
1998,10.09615421,1,1,28
1998,11.53846169,1,0,32
1998,9.519230843,1,0,27
1998,16.25,0,1,28
1998,15.32836533,1,0,32
1998,9.401709557,1,1,33
1998,10.76923084,0,1,28
1998,14.90384579,0,0,28
1998,14.90384579,0,1,26
1998,13.63636398,1,1,28
1998,14.68531513,1,0,26
1998,17.30769157,0,0,34
1998,7.980769157,1,1,26
1998,14.42307663,1,0,27
1998,14.51378822,1,0,28
1998,9.829059601,1,1,27
1998,21.22975731,1,1,32
1998,10.68376064,0,1,30
1998,6.923077106,1,1,25
1998,11.20192337,0,1,26
1998,18.35664368,1,1,32
1998,14.42307663,1,0,27
1998,9.230769157,1,0,25
1998,15.38461494,1,0,34
1998,11.53846169,1,0,34
1998,4.166666508,1,1,30
1998,6.730769157,1,1,27
1998,11.92307663,1,1,26
1998,15.69086552,1,0,28
1998,9.615385056,0,1,28
1998,10.76923084,1,0,29
1998,6.666666508,0,0,25
1998,6.346153736,0,0,28
1998,18.46153831,1,0,31
1998,13.79807663,1,0,32
1998,6.730769157,1,1,33
1998,7.596153736,1,0,32
1998,12.08791256,1,1,27
1998,5.769230843,0,0,32
1998,8.333333015,0,0,27
1998,10.55555534,1,1,32
1998,13.46153831,0,0,31
1998,11.05769253,0,1,29
1998,8.32692337,1,0,26
1998,3.461538553,0,0,28
1998,16.34615326,0,0,33
1998,8.17307663,0,0,27
1998,4.90196085,1,1,27
1998,9.245562553,1,0,34
1998,15,1,0,27
1998,7.5,0,1,32
1998,30.76922989,1,0,34
1998,17.30769157,0,1,33
1998,14.42307663,1,0,33
1998,9.829059601,0,0,26
1998,8.802083015,1,1,28
1998,8.039903641,0,0,34
1998,13.24786282,0,0,28
1998,9.829059601,1,1,30
1998,11.15384579,0,0,34
1998,11.05769253,1,1,28
1998,6.153846264,0,1,34
1998,9.178321838,0,0,26
1998,5,1,0,31
1998,5.673077106,1,1,33
1998,12.30769253,1,0,31
1998,7.567788601,1,1,34
1998,17.62820435,0,0,30
1998,9.615385056,0,1,32
1998,7.211538315,1,0,26
1998,12.98076916,0,0,27
1998,6.25,0,1,27
1998,18.77289391,0,0,29
1998,12.30769253,1,0,33
1998,13.73626328,1,1,27
1998,11.53846169,1,0,27
1998,6.903353214,0,1,26
1998,11.53846169,0,0,32
1998,21.15384674,0,0,33
1998,12.74038506,1,0,30
1998,18.55769157,0,0,29
1998,8.012820244,0,0,31
1998,10.09615421,0,1,26
1998,12.98076916,0,1,26
1998,17.69230843,0,0,27
1998,8.413461685,0,1,26
1998,7.211538315,0,1,27
1998,8.547008514,1,0,33
1998,16.23931694,1,0,25
1998,12.01923084,1,1,28
1998,18.55769157,0,0,31
1998,8.547008514,0,1,29
1998,8.11965847,0,1,31
1998,10.09615421,0,0,33
1998,10.09615421,0,1,31
1998,12.30769253,1,1,28
1998,14.42307663,1,1,32
1998,12.20414162,0,1,31
1998,9.519230843,0,0,32
1998,14.39842224,1,1,30
1998,12.6282053,1,1,34
1998,6.490384579,0,0,30
1998,10.57692337,0,1,27
1998,27.40384674,0,0,27
1998,5.342105389,0,0,31
1998,8.603239059,0,1,27
1998,6,0,1,32
1998,16.55982971,1,1,31
1998,9.883653641,1,1,34
1998,11.53846169,0,0,30
1998,3.542510033,0,1,30
1998,10.57692337,0,0,28
1998,12.01923084,1,1,32
1998,15.38461494,0,1,30
1998,11.53846169,1,0,28
1998,6.410256386,0,0,29
1998,10.09615421,0,0,34
1998,12.59946918,0,0,34
1998,9.082371712,0,0,28
1998,19.23077011,1,0,28
1998,18.46153831,1,0,30
1998,10.92657375,0,0,29
1998,3.846153736,1,0,32
1998,10.62091541,0,0,33
1998,10.05244732,0,0,29
1998,18.46153831,0,0,31
1998,11.53846169,1,0,32
1998,8.944543839,1,1,31
1998,12.77915668,1,0,34
1998,7.120304108,0,1,27
1998,12.69230747,1,1,25
1998,8.020833015,0,0,29
1998,5.538461685,0,1,31
1998,7.099999905,0,0,34
1998,11.53846169,0,0,26
1998,16.82692337,0,0,32
1998,3.846153736,0,1,31
1998,6.730769157,0,1,27
1998,10.38461494,1,0,26
1998,14.03846169,1,0,27
1998,13.46153831,1,0,29
1998,16.02564049,1,0,31
1998,15.38461494,1,1,34
1998,16.59615326,1,1,32
1998,10.09615421,1,1,29
1998,5.288461685,0,0,28
1998,7.596153736,1,1,25
1998,7.601442337,1,1,25
1998,16.02564049,1,0,29
1998,11.92307663,0,1,31
1998,8.269230843,0,1,33
1998,14.02243614,0,0,34
1998,14.42307663,0,1,25
1998,6.768269062,0,1,29
1998,17.30769157,1,0,33
1998,25.98290634,1,0,32
1998,20.83333397,0,0,30
1998,14.89855766,1,1,28
1998,7.692307472,0,0,33
1998,17.78846169,0,0,25
1998,10.09615421,0,0,31
1998,9,0,0,33
1998,17.30769157,1,0,32
1998,14.42307663,1,1,31
1998,18.3150177,1,0,28
1998,10.57692337,0,0,25
1998,12.01923084,0,1,33
1998,6.730769157,0,1,30
1998,12.17948723,0,0,25
1998,4.663461685,0,1,28
1998,5.048077106,0,1,34
1998,21.36752129,1,0,26
1998,17.09401703,0,0,27
1998,9.615385056,1,0,26
1998,21.36752129,0,0,26
1998,31.92307663,1,0,31
1998,8.653845787,0,1,30
1998,26.44230843,1,1,34
1998,7.692307472,0,1,34
1998,25.96153831,1,0,33
1998,19.23077011,1,1,29
1998,17.30769157,0,0,34
1998,10,1,0,34
1998,8.653845787,0,0,34
1998,8.653845787,0,1,30
1998,12.01923084,0,0,29
1998,9.829059601,1,0,28
1998,11.11111069,1,0,25
1998,4.326922894,0,1,30
1998,4.102564335,0,0,30
1998,16.82692337,0,0,34
1998,22.64957237,1,0,32
1998,14.18269253,1,0,25
1998,9.646853447,0,0,28
1998,23.07692337,0,1,30
1998,8,0,0,25
1998,5.208333492,0,1,32
1998,10.68376064,0,0,28
1998,10,1,1,29
1998,12.01923084,0,1,30
1998,9.777777672,1,1,32
1998,26.44230843,1,0,31
1998,12.98076916,0,0,25
1998,4.166666508,1,0,32
1998,13.46153831,0,0,28
1998,11.34615421,0,1,27
1998,11.39423084,1,0,28
1998,12.08791256,1,1,25
1998,9.615385056,1,0,25
1998,19.23077011,1,0,29
1998,11.39423084,1,0,28
1998,15.86538506,1,1,30
1998,13.98601437,1,0,34
1998,7.727106094,0,1,34
1998,6.593406677,0,1,25
1998,10.57692337,0,0,34
1998,32.22341537,1,1,34
1998,12.01923084,1,1,25
1998,8.17307663,0,1,28
1998,6.593406677,0,1,34
1998,8.17307663,0,1,31
1998,9.134614944,0,0,34
1998,3.076923132,0,1,25
1998,5.288461685,0,0,28
1998,12.01923084,0,0,31
1998,16.15384674,1,0,31
1998,5,0,0,27
1998,15.38461494,1,1,32
1998,19.7368412,0,0,33
1998,9.615385056,0,0,25
1998,8,1,0,28
1998,10.68376064,1,1,34
1998,5.769230843,1,0,31
1998,16.82692337,0,0,32
1998,38.46154022,1,0,34
1998,8.75,0,0,27
1998,5.06072855,0,1,27
1998,4.807692528,0,0,33
1998,10.57692337,0,0,30
1998,4.807692528,1,0,27
1998,10.68376064,1,1,30
1998,18.02884674,1,0,29
1998,17.71255112,1,0,32
1998,15.18218613,1,1,27
1998,15.38461494,1,1,25
1998,13.09523773,1,1,31
1998,10.98901081,0,0,27
1998,13.46153831,0,0,31
1998,28.84615326,1,0,30
1998,17.94871712,1,0,29
1998,12.98076916,1,1,27
1998,14.42307663,1,1,29
1998,8.07692337,0,1,27
1998,12.01923084,1,1,33
1998,13.46153831,0,1,28
1998,18.26922989,0,0,30
1998,17.30769157,0,0,29
1998,12.01923084,0,1,28
1998,8.653845787,0,0,31
1998,23.52941132,0,0,34
1998,17.69192314,1,0,26
1998,21.63461494,1,0,30
1998,12.01923084,0,1,34
1998,5.576922894,0,0,34
1998,8.17307663,0,0,27
1998,10.1214571,1,1,30
1998,13.84615421,1,0,30
1998,21.97802162,1,1,28
1998,6.072874546,0,1,28
1998,14.90384579,0,0,26
1998,5,0,1,33
1998,7.692307472,0,1,31
1998,16.5128212,0,0,30
1998,15.38461494,1,0,32
1998,15.86538506,1,1,30
1998,8.653845787,0,1,34
1998,14.42307663,0,0,32
1998,9.890110016,0,1,34
1998,11.20192337,0,0,34
1998,13.94230747,0,0,29
1998,18.37606812,0,0,31
1998,27.40384674,1,1,30
1998,11.53846169,0,0,26
1998,11.05769253,0,1,31
1998,6.730769157,0,1,26
1998,38.14115524,1,0,33
1998,17.30769157,0,0,25
1998,11.53846169,0,0,25
1998,11.05769253,0,1,26
1998,8.125,0,1,34
1998,24.4755249,1,1,31
1998,4.14979744,0,0,25
1998,19.32692337,1,1,30
1998,28.23886681,0,0,33
1998,21.15384674,1,0,33
1998,10.81730747,1,1,28
1998,27.08333397,1,1,33
1998,14.42307663,0,0,26
1998,15.38461494,1,0,27
1998,11.05769253,0,1,33
1998,7.5,0,1,31
1998,7,0,0,34
1998,6,0,1,30
1998,8.055184364,0,1,33
1998,20.29914474,0,0,27
1998,8.653845787,0,1,28
1998,11.53846169,1,1,28
1998,22.53846169,1,1,28
1998,16.34615326,0,0,32
1998,12.82051277,1,0,30
1998,14.90432739,1,0,28
1998,18.37606812,1,0,31
1998,15.38461494,0,0,29
1998,13.46153831,1,1,25
1998,12.69349957,0,1,34
1998,33.56643295,1,0,32
1998,16.23931694,1,0,31
1998,36.32478714,1,0,33
1998,31.53846169,1,1,34
1998,9.42307663,0,0,29
1998,15.86538506,0,0,31
1998,14.42307663,1,0,32
1998,8.11965847,0,1,28
1998,21.22596169,0,0,26
1998,12.30769253,1,1,33
1998,9.615385056,0,1,27
1998,7.211538315,0,1,29
1998,19.05594444,1,1,27
1998,13.70192337,0,1,32
1998,19.71153831,1,0,31
1998,28.84615326,1,1,32
1998,22.35577011,1,0,26
1998,7.692307472,0,0,34
1998,18.80341911,1,1,25
1998,15.38461494,0,1,34
1998,15.38461494,1,0,28
1998,13.46153831,1,0,29
1998,11.05769253,1,1,33
1998,21.39422989,1,1,29
1998,16.82692337,0,0,26
1998,20.19230843,1,1,34
1998,18.07692337,1,0,34
1998,10,0,1,26
1998,11.53846169,0,0,31
1998,19.23077011,1,1,34
1998,10.41666698,0,0,29
1998,34.18803406,1,0,30
1998,9,1,1,26
1998,28.84615326,1,0,33
1998,9.615385056,0,0,30
1998,25.64102554,1,1,28
1998,6.25,0,1,28
1998,19.23077011,1,1,32
1998,11.53846169,1,0,28
1998,16.82692337,1,0,30
1998,29.72027969,1,0,32
1998,9.615385056,0,1,34
1998,10.10988998,1,0,26
1998,10,0,0,34
1998,5.5,0,0,29
1998,19.23077011,1,1,32
1998,11.96581173,1,0,28
1998,37.5,1,0,28
1998,23.07692337,0,1,34
1998,12.01923084,1,1,31
1998,18.75,0,1,33
1998,23.90109825,1,1,29
1998,14.80769253,1,0,30
1998,21.97802162,1,1,33
1998,12.5,0,0,29
1998,9,0,0,30
1998,19.23077011,0,1,33
1998,18.75,1,1,30
1998,11.53846169,1,0,27
1998,16.9871788,1,0,25
1998,8.216783524,1,0,25
1998,13.46153831,1,1,28
1998,27.5,1,1,28
1998,17.30769157,1,1,30
1998,7.211538315,0,1,30
1998,10.57692337,0,0,34
1998,10.98901081,0,0,30
1998,16.82692337,0,0,30
1998,12.01923084,0,1,28
1998,10.68376064,1,1,32
1998,13.22115421,1,1,25
1998,3.846153736,1,1,33
1998,12.5,1,0,28
1998,17.30769157,0,1,32
1998,25,1,0,34
1998,23.84615326,1,0,29
1998,18.46153831,1,0,28
1998,16.34615326,1,1,33
1998,12.01923084,1,1,27
